HC03,OVCA01,OVCA07,GCT01
33.196856,,,46.236409
33.196856,,,46.236409
33.196856,,,46.236409
33.196856,,,46.236409
33.196856,,,46.236409
33.196856,,,46.236409
33.196856,,,46.236409
33.196856,,,46.236409
33.196856,,,46.236409
33.196856,,,46.236409
33.196856,,,46.236409
33.196856,,,46.236409
33.196856,,,46.236409
33.196856,,,46.236409
33.196856,,,46.236409
33.196856,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.236409
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.340538
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.383669
33.300985,,,46.444666
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.487798
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.300985,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.591927
33.405113,,,46.635058
33.405113,,,46.635058
33.405113,,,46.635058
33.405113,,,46.635058
33.405113,,,46.696055
33.405113,,,46.696055
33.405113,,,46.696055
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.405113,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.739187
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.448245,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.843315
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.947444
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,46.990576
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
33.552374,,,47.094704
